queue_name,priority,queue_duration,artificial_duration,calldate,startqueue,endqueue,queue_interval
cg-us_ts_post,MEDIUM,1444,1444,2020-10-14,2020-10-14 10:56:44,2020-10-14 11:20:48,1444
cg-us_ts_diwm_mobile,MEDIUM,47,47,2020-10-14,2020-10-14 14:56:59,2020-10-14 14:57:46,47
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-14,2020-10-14 07:44:10,2020-10-14 07:44:30,20
cg-us_ts_post_diwm,MEDIUM,690,690,2020-10-14,2020-10-14 15:43:26,2020-10-14 15:54:56,690
cg-us_ps_specialty_paid,MEDIUM,469,469,2020-10-14,2020-10-14 16:10:19,2020-10-14 16:18:08,469
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-14,2020-10-14 08:47:01,2020-10-14 08:47:05,4
cg-us_ts_post,MEDIUM,2234,2234,2020-10-14,2020-10-13 18:51:42,2020-10-13 19:28:56,2234
cg-us_ps_specialty_paid,MEDIUM,41,41,2020-10-14,2020-10-14 09:18:41,2020-10-14 09:19:22,41
cg-us_ts_post,MEDIUM,2401,2401,2020-10-14,2020-10-14 14:16:42,2020-10-14 14:56:43,2401
cg-us_ts_post,MEDIUM,21,21,2020-10-14,2020-10-14 08:39:16,2020-10-14 08:39:37,21
cg-us_ts_post_diwm,MEDIUM,98,98,2020-10-14,2020-10-14 09:35:27,2020-10-14 09:37:05,98
cg-us_ts_post,MEDIUM,228,228,2020-10-14,2020-10-14 11:25:19,2020-10-14 11:29:07,228
cg-us_ts_diwm,MEDIUM,355,355,2020-10-14,2020-10-13 20:41:09,2020-10-13 20:47:04,355
cg-us_ts_post_diwm,MEDIUM,224,224,2020-10-14,2020-10-14 10:34:50,2020-10-14 10:38:34,224
cg-us_ts_post,MEDIUM,2193,2193,2020-10-14,2020-10-14 15:09:11,2020-10-14 15:45:44,2193
cg-us_ps_specialty_paid,MEDIUM,454,454,2020-10-14,2020-10-14 15:17:56,2020-10-14 15:25:30,454
cg-us_ts_post,MEDIUM,428,428,2020-10-14,2020-10-14 08:46:13,2020-10-14 08:53:21,428
cg-us_ps_specialty_paid,MEDIUM,223,223,2020-10-14,2020-10-14 12:24:01,2020-10-14 12:27:44,223
cg-us_ts_post_diwm,MEDIUM,30,30,2020-10-14,2020-10-14 08:11:00,2020-10-14 08:11:30,30
cg-us_ts_post,MEDIUM,24,24,2020-10-14,2020-10-14 07:46:05,2020-10-14 07:46:29,24
cg-us_ts_diwm,MEDIUM,31,31,2020-10-14,2020-10-14 12:45:06,2020-10-14 12:45:37,31
cg-us_ts_post,MEDIUM,2791,2791,2020-10-14,2020-10-13 17:19:58,2020-10-13 18:06:29,2791
cg-us_ts_post,HIGH,3,63,2020-10-14,2020-10-14 15:33:59,2020-10-14 15:34:02,3
cg-us_ps_specialty_paid,MEDIUM,304,304,2020-10-14,2020-10-14 09:57:35,2020-10-14 10:02:39,304
cg-us_ts_paid,HIGH,1098,1158,2020-10-14,2020-10-13 17:10:46,2020-10-13 17:29:04,1098
cg-us_ts_post,MEDIUM,10,10,2020-10-14,2020-10-14 13:32:40,2020-10-14 13:32:50,10
cg-us_ts_post_diwm,MEDIUM,334,334,2020-10-14,2020-10-14 12:12:32,2020-10-14 12:18:06,334
cg-us_ts_post,MEDIUM,2067,2067,2020-10-14,2020-10-14 11:37:21,2020-10-14 12:11:48,2067
cg-us_ts_post,MEDIUM,2019,2019,2020-10-14,2020-10-14 13:37:57,2020-10-14 14:11:36,2019
cg-us_ts_post_diwm,MEDIUM,421,421,2020-10-14,2020-10-14 13:00:43,2020-10-14 13:07:44,421
cg-us_ps_specialty_paid,MEDIUM,193,193,2020-10-14,2020-10-13 17:15:20,2020-10-13 17:18:33,193
cg-us_ps_specialty_paid,MEDIUM,465,465,2020-10-14,2020-10-14 14:39:05,2020-10-14 14:46:50,465
cg-us_ts_post,MEDIUM,1836,1836,2020-10-14,2020-10-14 15:15:36,2020-10-14 15:46:12,1836
cg-us_ps_specialty_paid,MEDIUM,465,465,2020-10-14,2020-10-14 16:31:51,2020-10-14 16:39:36,465
cg-us_ts_post_diwm,MEDIUM,496,496,2020-10-14,2020-10-14 15:25:27,2020-10-14 15:33:43,496
cg-us_ps_specialty_paid,MEDIUM,145,145,2020-10-14,2020-10-14 10:24:08,2020-10-14 10:26:33,145
cg-us_ts_paid,MEDIUM,171,171,2020-10-14,2020-10-14 08:49:15,2020-10-14 08:52:06,171
cg-us_ts_paid,MEDIUM,1128,1128,2020-10-14,2020-10-13 17:30:54,2020-10-13 17:49:42,1128
cg-us_ts_post,MEDIUM,1495,1495,2020-10-14,2020-10-14 13:07:57,2020-10-14 13:32:52,1495
cg-us_ts_paid,MEDIUM,746,746,2020-10-14,2020-10-14 14:02:28,2020-10-14 14:14:54,746
cg-us_ts_post,MEDIUM,2498,2498,2020-10-14,2020-10-14 11:27:15,2020-10-14 12:08:53,2498
cg-us_ts_post,MEDIUM,1940,1940,2020-10-14,2020-10-14 14:44:39,2020-10-14 15:16:59,1940
cg-us_ts_post,MEDIUM,19,19,2020-10-14,2020-10-14 14:57:29,2020-10-14 14:57:48,19
cg-us_ts_diwm,MEDIUM,302,302,2020-10-14,2020-10-14 15:59:53,2020-10-14 16:04:55,302
cg-us_ts_post_diwm,MEDIUM,623,623,2020-10-14,2020-10-14 15:12:12,2020-10-14 15:22:35,623
cg-us_ps_specialty_paid,MEDIUM,454,454,2020-10-14,2020-10-14 10:17:53,2020-10-14 10:25:27,454
cg-us_ts_post_diwm,MEDIUM,352,352,2020-10-14,2020-10-14 12:16:21,2020-10-14 12:22:13,352
cg-us_ts_diwm_mobile,MEDIUM,88,88,2020-10-14,2020-10-14 14:35:19,2020-10-14 14:36:47,88
cg-us_ts_post_diwm,MEDIUM,28,28,2020-10-14,2020-10-14 13:29:42,2020-10-14 13:30:10,28
cg-us_ts_post_diwm,MEDIUM,458,458,2020-10-14,2020-10-14 16:32:42,2020-10-14 16:40:20,458
cg-us_ts_diwm,MEDIUM,606,606,2020-10-14,2020-10-14 11:42:31,2020-10-14 11:52:37,606
cg-us_ts_paid,MEDIUM,438,438,2020-10-14,2020-10-14 13:34:01,2020-10-14 13:41:19,438
cg-us_ts_post_diwm,MEDIUM,194,194,2020-10-14,2020-10-14 10:35:15,2020-10-14 10:38:29,194
cg-us_ts_post_diwm,MEDIUM,428,428,2020-10-14,2020-10-14 15:59:55,2020-10-14 16:07:03,428
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 11:05:40,2020-10-14 11:13:15,455
cg-us_ts_post,MEDIUM,1656,1656,2020-10-14,2020-10-14 09:55:57,2020-10-14 10:23:33,1656
cg-us_ts_diwm,MEDIUM,599,599,2020-10-14,2020-10-13 19:26:12,2020-10-13 19:36:11,599
cg-us_ts_paid,MEDIUM,157,157,2020-10-14,2020-10-14 08:15:56,2020-10-14 08:18:33,157
cg-us_ts_diwm,MEDIUM,534,534,2020-10-14,2020-10-14 16:46:21,2020-10-14 16:55:15,534
cg-us_ts_post,MEDIUM,2746,2746,2020-10-14,2020-10-13 17:45:20,2020-10-13 18:31:06,2746
cg-us_ts_post_diwm,MEDIUM,58,58,2020-10-14,2020-10-14 08:18:18,2020-10-14 08:19:16,58
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-14,2020-10-14 07:50:15,2020-10-14 07:50:19,4
cg-us_ts_post_diwm,MEDIUM,25,25,2020-10-14,2020-10-14 06:28:53,2020-10-14 06:29:18,25
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 16:05:58,2020-10-14 16:13:33,455
cg-us_ps_specialty_paid,MEDIUM,467,467,2020-10-14,2020-10-14 10:55:44,2020-10-14 11:03:31,467
cg-us_ts_post,MEDIUM,21,21,2020-10-14,2020-10-14 05:42:25,2020-10-14 05:42:46,21
cg-us_ps_specialty_paid,MEDIUM,462,462,2020-10-14,2020-10-14 11:13:00,2020-10-14 11:20:42,462
cg-us_ps_specialty_paid,MEDIUM,309,309,2020-10-14,2020-10-14 09:53:02,2020-10-14 09:58:11,309
cg-us_ts_post_diwm,MEDIUM,743,743,2020-10-14,2020-10-13 18:28:47,2020-10-13 18:41:10,743
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-14,2020-10-14 08:21:28,2020-10-14 08:21:34,6
cg-us_ts_post_diwm,MEDIUM,501,501,2020-10-14,2020-10-14 14:15:12,2020-10-14 14:23:33,501
cg-us_ts_post,MEDIUM,21,21,2020-10-14,2020-10-14 05:11:34,2020-10-14 05:11:55,21
cg-us_ts_post_diwm,MEDIUM,162,162,2020-10-14,2020-10-14 10:29:45,2020-10-14 10:32:27,162
cg-us_ts_post,MEDIUM,19,19,2020-10-14,2020-10-14 06:53:36,2020-10-14 06:53:55,19
cg-us_ts_diwm,MEDIUM,472,472,2020-10-14,2020-10-14 11:53:29,2020-10-14 12:01:21,472
cg-us_ts_post,MEDIUM,1399,1399,2020-10-14,2020-10-14 13:00:22,2020-10-14 13:23:41,1399
cg-us_ps_specialty_paid,MEDIUM,204,204,2020-10-14,2020-10-14 14:30:33,2020-10-14 14:33:57,204
cg-us_ts_post,MEDIUM,5498,5498,2020-10-14,2020-10-14 16:52:42,2020-10-14 18:24:20,5498
cg-us_ts_paid,MEDIUM,189,189,2020-10-14,2020-10-14 08:49:54,2020-10-14 08:53:03,189
cg-us_ts_post_diwm,MEDIUM,326,326,2020-10-14,2020-10-14 14:38:16,2020-10-14 14:43:42,326
cg-us_ps_specialty_paid,MEDIUM,507,507,2020-10-14,2020-10-13 18:46:00,2020-10-13 18:54:27,507
cg-us_ps_specialty_paid,MEDIUM,506,506,2020-10-14,2020-10-14 15:47:06,2020-10-14 15:55:32,506
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 16:00:48,2020-10-14 16:08:23,455
cg-us_ps_specialty_paid,MEDIUM,344,344,2020-10-14,2020-10-14 11:51:54,2020-10-14 11:57:38,344
cg-us_ts_post,MEDIUM,329,329,2020-10-14,2020-10-14 09:13:37,2020-10-14 09:19:06,329
cg-us_ps_specialty_paid,MEDIUM,414,414,2020-10-14,2020-10-14 13:12:02,2020-10-14 13:18:56,414
cg-us_ts_post,MEDIUM,22,22,2020-10-14,2020-10-14 08:12:32,2020-10-14 08:12:54,22
cg-us_ts_post,MEDIUM,49,49,2020-10-14,2020-10-14 10:09:47,2020-10-14 10:10:36,49
cg-us_ts_post,MEDIUM,2047,2047,2020-10-14,2020-10-14 14:41:55,2020-10-14 15:16:02,2047
cg-us_ps_specialty_paid,MEDIUM,257,257,2020-10-14,2020-10-14 10:53:22,2020-10-14 10:57:39,257
cg-us_ts_post,HIGH,5467,5527,2020-10-14,2020-10-14 16:51:28,2020-10-14 18:22:35,5467
cg-us_ts_post,MEDIUM,7,7,2020-10-14,2020-10-14 07:13:35,2020-10-14 07:13:42,7
cg-us_ts_post_diwm,MEDIUM,113,113,2020-10-14,2020-10-14 10:38:26,2020-10-14 10:40:19,113
cg-us_ts_paid,MEDIUM,856,856,2020-10-14,2020-10-14 11:10:27,2020-10-14 11:24:43,856
cg-us_ts_post,MEDIUM,1626,1626,2020-10-14,2020-10-13 20:24:29,2020-10-13 20:51:35,1626
cg-us_ts_paid,MEDIUM,1225,1225,2020-10-14,2020-10-13 17:46:54,2020-10-13 18:07:19,1225
cg-us_ts_post_diwm,MEDIUM,346,346,2020-10-14,2020-10-14 14:56:02,2020-10-14 15:01:48,346
cg-us_ts_paid,HIGH,1477,1537,2020-10-14,2020-10-14 16:23:34,2020-10-14 16:48:11,1477
cg-us_ps_specialty_paid,MEDIUM,387,387,2020-10-14,2020-10-14 13:37:07,2020-10-14 13:43:34,387
cg-us_ts_post,HIGH,1022,1082,2020-10-14,2020-10-14 12:18:21,2020-10-14 12:35:23,1022
cg-us_ts_post,MEDIUM,6,6,2020-10-14,2020-10-14 06:26:03,2020-10-14 06:26:09,6
cg-us_ts_post_diwm,MEDIUM,391,391,2020-10-14,2020-10-14 13:41:28,2020-10-14 13:47:59,391
cg-us_ts_post_diwm,MEDIUM,326,326,2020-10-14,2020-10-14 12:14:26,2020-10-14 12:19:52,326
cg-us_ps_specialty_paid,MEDIUM,454,454,2020-10-14,2020-10-14 12:32:52,2020-10-14 12:40:26,454
cg-us_ps_specialty_paid,MEDIUM,471,471,2020-10-14,2020-10-14 14:26:49,2020-10-14 14:34:40,471
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-14,2020-10-14 08:25:33,2020-10-14 08:25:38,5
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-14,2020-10-14 07:08:09,2020-10-14 07:08:14,5
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 11:55:51,2020-10-14 12:03:26,455
cg-us_ts_post_diwm,MEDIUM,3,3,2020-10-14,2020-10-14 07:06:13,2020-10-14 07:06:16,3
cg-us_ts_paid,MEDIUM,668,668,2020-10-14,2020-10-14 14:22:35,2020-10-14 14:33:43,668
cg-us_ps_specialty_paid,MEDIUM,478,478,2020-10-14,2020-10-14 16:14:27,2020-10-14 16:22:25,478
cg-us_ts_post_diwm,MEDIUM,113,113,2020-10-14,2020-10-14 12:43:19,2020-10-14 12:45:12,113
cg-us_ps_specialty_paid,MEDIUM,464,464,2020-10-14,2020-10-14 16:05:54,2020-10-14 16:13:38,464
cg-us_ts_post_diwm,MEDIUM,215,215,2020-10-14,2020-10-14 13:26:49,2020-10-14 13:30:24,215
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-14,2020-10-14 07:30:10,2020-10-14 07:30:16,6
cg-us_ts_post,MEDIUM,62,62,2020-10-14,2020-10-14 10:36:06,2020-10-14 10:37:08,62
cg-us_ts_diwm,MEDIUM,141,141,2020-10-14,2020-10-13 20:35:43,2020-10-13 20:38:04,141
cg-us_ps_specialty_paid,MEDIUM,21,21,2020-10-14,2020-10-14 06:22:15,2020-10-14 06:22:36,21
cg-us_ts_post,MEDIUM,448,448,2020-10-14,2020-10-14 08:55:56,2020-10-14 09:03:24,448
cg-us_ts_post,MEDIUM,2222,2222,2020-10-14,2020-10-14 14:33:47,2020-10-14 15:10:49,2222
cg-us_ts_post_diwm,MEDIUM,817,817,2020-10-14,2020-10-13 17:19:10,2020-10-13 17:32:47,817
cg-us_ts_post,MEDIUM,561,561,2020-10-14,2020-10-14 08:47:54,2020-10-14 08:57:15,561
cg-us_ts_post_diwm,MEDIUM,158,158,2020-10-14,2020-10-14 09:18:48,2020-10-14 09:21:26,158
cg-us_ts_post,MEDIUM,2155,2155,2020-10-14,2020-10-14 14:23:46,2020-10-14 14:59:41,2155
cg-us_ts_diwm_mobile,MEDIUM,27,27,2020-10-14,2020-10-14 11:47:33,2020-10-14 11:48:00,27
cg-us_ts_paid,MEDIUM,880,880,2020-10-14,2020-10-14 11:28:03,2020-10-14 11:42:43,880
cg-us_ts_post,MEDIUM,1460,1460,2020-10-14,2020-10-14 10:21:13,2020-10-14 10:45:33,1460
cg-us_ts_post,HIGH,362,422,2020-10-14,2020-10-14 08:47:47,2020-10-14 08:53:49,362
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 13:00:37,2020-10-14 13:08:12,455
cg-us_ts_post_diwm,MEDIUM,75,75,2020-10-14,2020-10-14 12:46:55,2020-10-14 12:48:10,75
cg-us_ts_diwm,MEDIUM,320,320,2020-10-14,2020-10-14 10:11:28,2020-10-14 10:16:48,320
cg-us_ps_specialty_paid,MEDIUM,346,346,2020-10-14,2020-10-14 10:55:41,2020-10-14 11:01:27,346
cg-us_ts_post,MEDIUM,1592,1592,2020-10-14,2020-10-14 10:25:02,2020-10-14 10:51:34,1592
cg-us_ts_post,MEDIUM,2511,2511,2020-10-14,2020-10-14 11:28:49,2020-10-14 12:10:40,2511
cg-us_ts_post_diwm,MEDIUM,35,35,2020-10-14,2020-10-14 09:51:39,2020-10-14 09:52:14,35
cg-us_ts_post_diwm,MEDIUM,822,822,2020-10-14,2020-10-14 15:05:41,2020-10-14 15:19:23,822
cg-us_ts_post_diwm,MEDIUM,35,35,2020-10-14,2020-10-14 08:20:44,2020-10-14 08:21:19,35
cg-us_ts_post,MEDIUM,62,62,2020-10-14,2020-10-14 09:56:12,2020-10-14 09:57:14,62
cg-us_ts_post,MEDIUM,1349,1349,2020-10-14,2020-10-14 14:59:20,2020-10-14 15:21:49,1349
cg-us_ts_diwm,MEDIUM,470,470,2020-10-14,2020-10-14 14:06:38,2020-10-14 14:14:28,470
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 15:03:33,2020-10-14 15:11:08,455
cg-us_ts_post,MEDIUM,1402,1402,2020-10-14,2020-10-14 14:56:22,2020-10-14 15:19:44,1402
cg-us_ts_post_diwm,MEDIUM,131,131,2020-10-14,2020-10-14 08:42:41,2020-10-14 08:44:52,131
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-14,2020-10-14 06:58:18,2020-10-14 06:58:38,20
cg-us_ts_post,MEDIUM,1612,1612,2020-10-14,2020-10-14 12:52:11,2020-10-14 13:19:03,1612
cg-us_ps_specialty_paid,MEDIUM,454,454,2020-10-14,2020-10-14 15:25:20,2020-10-14 15:32:54,454
cg-us_ts_diwm,MEDIUM,409,409,2020-10-14,2020-10-13 17:38:13,2020-10-13 17:45:02,409
cg-us_ts_post,MEDIUM,2166,2166,2020-10-14,2020-10-14 15:38:12,2020-10-14 16:14:18,2166
cg-us_ts_diwm,MEDIUM,434,434,2020-10-14,2020-10-13 19:14:03,2020-10-13 19:21:17,434
cg-us_ps_specialty_paid,MEDIUM,3,3,2020-10-14,2020-10-14 08:18:10,2020-10-14 08:18:13,3
cg-us_ts_post_diwm,MEDIUM,603,603,2020-10-14,2020-10-14 13:51:30,2020-10-14 14:01:33,603
cg-us_ts_post,HIGH,2760,2820,2020-10-14,2020-10-14 15:55:12,2020-10-14 16:41:12,2760
cg-us_ps_specialty_paid,MEDIUM,465,465,2020-10-14,2020-10-14 13:23:27,2020-10-14 13:31:12,465
cg-us_ps_specialty_paid,MEDIUM,55,55,2020-10-14,2020-10-13 18:16:09,2020-10-13 18:17:04,55
cg-us_ts_paid,MEDIUM,376,376,2020-10-14,2020-10-14 12:56:40,2020-10-14 13:02:56,376
cg-us_ts_post,MEDIUM,24,24,2020-10-14,2020-10-14 07:52:36,2020-10-14 07:53:00,24
cg-us_ps_specialty_paid,MEDIUM,410,410,2020-10-14,2020-10-14 10:27:33,2020-10-14 10:34:23,410
cg-us_ts_post_diwm,MEDIUM,560,560,2020-10-14,2020-10-13 17:08:12,2020-10-13 17:17:32,560
cg-us_ps_specialty_paid,MEDIUM,455,455,2020-10-14,2020-10-14 15:23:17,2020-10-14 15:30:52,455
cg-us_ts_diwm,MEDIUM,358,358,2020-10-14,2020-10-14 12:16:25,2020-10-14 12:22:23,358
cg-us_ts_paid,MEDIUM,518,518,2020-10-14,2020-10-14 13:21:37,2020-10-14 13:30:15,518
cg-us_ts_post,MEDIUM,6008,6008,2020-10-14,2020-10-14 16:36:33,2020-10-14 18:16:41,6008
cg-us_ts_paid,MEDIUM,670,670,2020-10-14,2020-10-14 10:06:13,2020-10-14 10:17:23,670
cg-us_ps_specialty_paid,MEDIUM,456,456,2020-10-14,2020-10-14 15:07:47,2020-10-14 15:15:23,456
cg-us_ps_specialty_paid,MEDIUM,22,22,2020-10-14,2020-10-14 09:00:17,2020-10-14 09:00:39,22
cg-us_ts_diwm,MEDIUM,44,44,2020-10-14,2020-10-14 14:44:19,2020-10-14 14:45:03,44
cg-us_ts_post_diwm,MEDIUM,246,246,2020-10-14,2020-10-14 13:12:29,2020-10-14 13:16:35,246
cg-us_ts_paid,MEDIUM,894,894,2020-10-14,2020-10-14 14:47:29,2020-10-14 15:02:23,894
cg-us_ps_specialty_paid,MEDIUM,31,31,2020-10-14,2020-10-14 11:07:37,2020-10-14 11:08:08,31
cg-us_ps_specialty_paid,MEDIUM,9,9,2020-10-14,2020-10-14 06:56:19,2020-10-14 06:56:28,9
cg-us_ts_post_diwm,MEDIUM,197,197,2020-10-14,2020-10-14 13:27:26,2020-10-14 13:30:43,197
cg-us_ps_specialty_paid,HIGH,450,510,2020-10-14,2020-10-14 10:57:30,2020-10-14 11:05:00,450
cg-us_ts_post,MEDIUM,1307,1307,2020-10-14,2020-10-14 12:10:56,2020-10-14 12:32:43,1307
cg-us_ts_post,MEDIUM,2017,2017,2020-10-14,2020-10-14 13:38:03,2020-10-14 14:11:40,2017
cg-us_ts_post,MEDIUM,1810,1810,2020-10-14,2020-10-13 19:02:05,2020-10-13 19:32:15,1810
cg-us_ts_post,MEDIUM,3403,3403,2020-10-14,2020-10-14 15:39:42,2020-10-14 16:36:25,3403
cg-us_ts_diwm,MEDIUM,489,489,2020-10-14,2020-10-14 11:39:15,2020-10-14 11:47:24,489
cg-us_ps_specialty_paid,MEDIUM,442,442,2020-10-14,2020-10-13 18:13:31,2020-10-13 18:20:53,442
cg-us_ts_post,MEDIUM,1056,1056,2020-10-14,2020-10-14 13:22:08,2020-10-14 13:39:44,1056
cg-us_ts_post,HIGH,2896,2956,2020-10-14,2020-10-13 17:55:26,2020-10-13 18:43:42,2896
cg-us_ts_diwm,MEDIUM,241,241,2020-10-14,2020-10-14 10:57:13,2020-10-14 11:01:14,241
cg-us_ps_specialty_paid,HIGH,399,459,2020-10-14,2020-10-14 11:15:05,2020-10-14 11:21:44,399
cg-us_ts_post,MEDIUM,159,159,2020-10-14,2020-10-14 16:23:13,2020-10-14 16:25:52,159
cg-us_ps_specialty_paid,MEDIUM,474,474,2020-10-14,2020-10-13 18:18:51,2020-10-13 18:26:45,474
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-14,2020-10-14 07:50:01,2020-10-14 07:50:06,5
cg-us_ts_post_diwm,MEDIUM,735,735,2020-10-14,2020-10-13 18:15:22,2020-10-13 18:27:37,735
cg-us_ps_specialty_paid,MEDIUM,92,92,2020-10-14,2020-10-14 10:05:04,2020-10-14 10:06:36,92
cg-us_ps_specialty_paid,MEDIUM,466,466,2020-10-14,2020-10-14 14:01:23,2020-10-14 14:09:09,466
cg-us_ps_specialty_paid,MEDIUM,416,416,2020-10-14,2020-10-14 11:23:20,2020-10-14 11:30:16,416
cg-us_ps_specialty_paid,MEDIUM,466,466,2020-10-14,2020-10-14 13:49:34,2020-10-14 13:57:20,466
cg-us_ts_diwm_mobile,MEDIUM,155,155,2020-10-14,2020-10-14 15:04:33,2020-10-14 15:07:08,155
cg-us_ts_diwm,MEDIUM,568,568,2020-10-14,2020-10-14 15:46:22,2020-10-14 15:55:50,568
cg-us_ts_diwm,MEDIUM,7,7,2020-10-14,2020-10-14 07:08:00,2020-10-14 07:08:07,7
cg-us_ps_specialty_paid,MEDIUM,189,189,2020-10-14,2020-10-14 14:32:11,2020-10-14 14:35:20,189
cg-us_ts_post,HIGH,1370,1430,2020-10-14,2020-10-14 09:51:13,2020-10-14 10:14:03,1370
cg-us_ts_post_diwm,MEDIUM,471,471,2020-10-14,2020-10-14 15:52:35,2020-10-14 16:00:26,471
cg-us_ts_post,MEDIUM,2530,2530,2020-10-14,2020-10-13 17:49:34,2020-10-13 18:31:44,2530
cg-us_ts_paid,MEDIUM,631,631,2020-10-14,2020-10-14 11:16:49,2020-10-14 11:27:20,631
cg-us_ts_post_diwm,MEDIUM,665,665,2020-10-14,2020-10-13 18:56:12,2020-10-13 19:07:17,665
cg-us_ts_post,MEDIUM,1743,1743,2020-10-14,2020-10-14 14:48:57,2020-10-14 15:18:00,1743
cg-us_ts_post_diwm,MEDIUM,81,81,2020-10-14,2020-10-14 07:56:15,2020-10-14 07:57:36,81
cg-us_ps_specialty_paid,MEDIUM,442,442,2020-10-14,2020-10-14 12:39:54,2020-10-14 12:47:16,442
cg-us_ts_diwm,MEDIUM,633,633,2020-10-14,2020-10-13 18:01:55,2020-10-13 18:12:28,633
cg-us_ps_specialty_paid,MEDIUM,396,396,2020-10-14,2020-10-14 13:11:40,2020-10-14 13:18:16,396
cg-us_ts_paid,MEDIUM,204,204,2020-10-14,2020-10-14 09:29:22,2020-10-14 09:32:46,204
cg-us_ts_diwm,MEDIUM,616,616,2020-10-14,2020-10-14 15:44:33,2020-10-14 15:54:49,616
cg-us_ts_post,MEDIUM,2482,2482,2020-10-14,2020-10-14 15:17:46,2020-10-14 15:59:08,2482
cg-us_ts_post,HIGH,1562,1622,2020-10-14,2020-10-14 12:23:17,2020-10-14 12:49:19,1562
cg-us_ts_diwm,MEDIUM,19,19,2020-10-14,2020-10-14 08:13:32,2020-10-14 08:13:51,19
cg-us_ts_post,HIGH,1172,1232,2020-10-14,2020-10-14 12:14:37,2020-10-14 12:34:09,1172
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-14,2020-10-14 08:26:52,2020-10-14 08:26:57,5
cg-us_ts_diwm,MEDIUM,227,227,2020-10-14,2020-10-14 09:17:09,2020-10-14 09:20:56,227
cg-us_ts_post_diwm,MEDIUM,466,466,2020-10-14,2020-10-13 17:35:55,2020-10-13 17:43:41,466
cg-us_ps_specialty_paid,MEDIUM,296,296,2020-10-14,2020-10-14 09:58:46,2020-10-14 10:03:42,296
cg-us_ts_post,MEDIUM,42,42,2020-10-14,2020-10-14 14:57:37,2020-10-14 14:58:19,42
cg-us_ps_specialty_paid,MEDIUM,437,437,2020-10-14,2020-10-14 13:35:51,2020-10-14 13:43:08,437
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-14,2020-10-14 06:27:04,2020-10-14 06:27:08,4
cg-us_ps_specialty_paid,MEDIUM,246,246,2020-10-14,2020-10-14 09:43:54,2020-10-14 09:48:00,246
cg-us_ts_post_diwm,MEDIUM,203,203,2020-10-14,2020-10-13 18:31:14,2020-10-13 18:34:37,203
cg-us_ps_specialty_paid,MEDIUM,11,11,2020-10-14,2020-10-14 06:32:39,2020-10-14 06:32:50,11
cg-us_ts_post,HIGH,2602,2662,2020-10-14,2020-10-14 11:23:55,2020-10-14 12:07:17,2602
cg-us_ps_specialty_paid,MEDIUM,22,22,2020-10-14,2020-10-14 08:42:07,2020-10-14 08:42:29,22
cg-us_ts_post_diwm,MEDIUM,7,7,2020-10-14,2020-10-14 05:15:23,2020-10-14 05:15:30,7
cg-us_ts_post,MEDIUM,1601,1601,2020-10-14,2020-10-14 10:52:57,2020-10-14 11:19:38,1601
cg-us_ts_diwm,MEDIUM,328,328,2020-10-14,2020-10-14 12:48:08,2020-10-14 12:53:36,328
cg-us_ps_specialty_paid,MEDIUM,438,438,2020-10-14,2020-10-14 10:49:01,2020-10-14 10:56:19,438
cg-us_ps_specialty_paid,MEDIUM,452,452,2020-10-14,2020-10-14 16:41:44,2020-10-14 16:49:16,452
cg-us_ps_specialty_paid,MEDIUM,358,358,2020-10-14,2020-10-14 09:51:43,2020-10-14 09:57:41,358
cg-us_ps_specialty_paid,MEDIUM,352,352,2020-10-14,2020-10-14 12:50:13,2020-10-14 12:56:05,352
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-14,2020-10-14 06:01:13,2020-10-14 06:01:17,4
cg-us_ps_specialty_paid,MEDIUM,501,501,2020-10-14,2020-10-14 16:35:53,2020-10-14 16:44:14,501
cg-us_ps_specialty_paid,MEDIUM,362,362,2020-10-14,2020-10-14 10:54:35,2020-10-14 11:00:37,362
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-14,2020-10-14 06:56:52,2020-10-14 06:56:58,6
cg-us_ts_post,MEDIUM,6,6,2020-10-14,2020-10-14 07:31:52,2020-10-14 07:31:58,6
cg-us_ts_post_diwm,MEDIUM,531,531,2020-10-14,2020-10-14 11:39:21,2020-10-14 11:48:12,531
